id,text,fraud_reported
445195,"""Hey there! So, here's the scoop on what went down - our 35-year-old female policyholder, a doctor, and lover of hiking, got into a minor side collision with her 2012 Nissan Maxima in Springfield. It happened on a chilly evening in February at 5028 Maple Ridge. Thankfully, no witnesses were around to see the whole mess unfold. Two folks got some minor injuries, but they're on the mend. The damage to her ride was enough to make anyone wince, but with property damage covered and a $79,090 claim in the works, we'll get her back on the road in no time. Stay safe out there!""",N
938634,"Narrative: ""Well, howdy there! Got a doozy of a claim for ya. So, this fella, 35 years young, been a customer with us for a whopping 144 months - that's like, what, 12 years? Anywho, he's a machinist inspector or somethin', likes doin' that cross-fit stuff, married to his high school sweetheart. One day in January 2015 out in good ol' Springfield, WV, he gets mixed up in a multi-vehicle collision on Rock Drive at 3 in the afternoon. Three vehicles involved, one of 'em his trusty ol' Dodge Neon from '95. Side collision led to major damage – yikes! Thankfully, no injuries reported and no witnesses around. Police were called to the scene. Now this poor fella has a hefty claim amount of $87,900 – with $17,580 for injuries, $8,790 for property damage, and a whopping $61,530 for his Dodge. Quite the pickle he's in. Golly gee!""",N
482495,"Formal and Professional Style:

On the evening of February 6th, 2015, a 32-year-old male policyholder with a Master's degree and a background in professional specialty occupations experienced a significant single-vehicle collision in Columbus, WV. The insured, who had been a customer for 92 months, was involved in a rear-end collision resulting in a total loss of his 1996 Jeep Wrangler. The incident occurred at 5771 Best St at 10:00 PM, involving only one vehicle.

Emergency services were contacted, with an ambulance responding to the scene due to the insured sustaining two bodily injuries. Three witnesses were present at the time of the accident. The police report has been made available for review, providing detailed documentation of the event.

The insured's policy features a combined single limit (CSL) coverage of $500,000/$1,000, with a $500 deductible and an annual premium of $1,592.41. The total claim amount for this incident is $53,400, with breakdowns for injury claims ($5,340), property claims ($5,340), and vehicle claims ($42,720). Additionally, there are capital gains of $58,900 and capital losses of -$29,100 associated with this claim.

This complex scenario necessitates thorough investigation and evaluation to ensure all aspects of the claim are appropriately addressed and resolved.",N
796005,"Upon investigation of the incident that occurred on February 8, 2015, at 9818 Cherokee Ave in Springfield, it was determined that a 36-year-old unmarried male policyholder, with 173 months as a customer, experienced a single vehicle collision resulting in a total loss of his 1995 Accura MDX due to a rear collision. The insured, who works as a machine operator inspector and enjoys playing basketball in his free time, reported the incident as a property damage claim with two bodily injuries sustained.

Despite the severity of the collision, the authorities contacted were limited to the fire department. The insured mentioned that three witnesses were present at the scene, although no police report was available for review. The incident took place at 10:00 PM and involved only one vehicle, the insured's Accura MDX.

The insurance policy held by the insured has coverage limits of 250/500 with a $1000 deductible and an annual premium of $1274.63. The total claim amount for this incident is reported as $52,030, with separate amounts allocated for injury claims ($9460), property damage claims ($9460), and vehicle claims ($33,110).

It's worth noting that the insured had capital gains of $51,000 and no capital losses reported at the time of filing this claim. Despite the unfortunate circumstances leading to a total loss of his vehicle and bodily injuries sustained, the insured remains hopeful for a swift resolution to his claim.",N
910604,"Oh boy, here we go! So, get this - there was a single vehicle collision in Arlington on January 13, 2015. This 60-year-old dude who loves bungee-jumping crashed his Saab 93 in a front collision at 4 PM on 7819 2nd Ave. Minor damage, luckily. His wife was with him, and they had a bit of a scare, but no injuries, thank goodness. Two witnesses saw the whole thing go down.

Now, here's the kicker - this guy's a high school grad but works in a professional specialty (fancy!). He's been a customer for 436 months - that's dedication right there. The ambulance was called because they were shook up, but no police report available. The insurance claim amount is a hefty $82,060! Broken down into injury claim ($14,920), property claim ($7,460), and vehicle claim ($59,680). Plus, he's got some capital gains and losses thrown into the mix.

But hey, at least he has solid insurance coverage with policy CSL at 250/500 and an annual premium of $1,362.31. Deductible set at $500. No umbrella limit mentioned though. Property damage? None. Thank goodness for insurance when life throws you curveballs like this!",N
327488,"""Hey there, so listen to this - we had a customer, been with us for a whopping 155 months, who unfortunately got into a bit of a fender-bender up in Northbrook. This 35-year-old female with an Associate degree was just out hiking when she had a little front collision in her 1997 Nissan Maxima. Minor damage, thankfully, but it still ended up costing $48,360 in total claims. Three witnesses saw it all go down, and the ambulance was called just to be safe. Crazy stuff, right?""",N
715202,"Claim Narrative:

I am writing to report a multi-vehicle collision incident that occurred on March 1st, 2015, in Hillsdale, NY. The policyholder, a 31-year-old unmarried female with a master's degree and an occupation in the armed forces, was involved in this unfortunate event.

The collision, classified as a side collision, resulted in minor damage but unfortunately caused bodily injuries to two individuals. There was one witness present at the scene, and a total of three vehicles were involved in the accident.

The insured was driving a 1997 Nissan Maxima at the time of the incident. The policy details include a coverage limit of 250/500 with a deductible of $1000 and an annual premium of $1377.23. The total claim amount for this incident is $52,290, broken down into an injury claim of $5810, property claim of $11,620, and vehicle claim of $34,860.

Despite the challenges faced during this event, we are dedicated to supporting the insured through the claims process and ensuring a swift resolution to help her recover from this unsettling experience. Please rest assured that we are here to assist every step of the way.",N
648852,"""An incident occurred on February 2, 2015, involving a 57-year-old male insured in Arlington, SC. The insured, who has been a customer for 440 months and holds a college education, works in protective services and enjoys paintball as a hobby. The collision was a multi-vehicle rear-end accident with major damage, involving three vehicles, including the insured's 2007 Jeep Wrangler.

The authorities were contacted, and three witnesses were present at the scene on Andromedia Ridge at 7:00 PM. Although there were no bodily injuries reported, there was significant property damage resulting in a total claim amount of $68,200. The policy details include coverage limits of 100/300 with a $1,000 deductible and an annual premium of $995.55.

The claim breakdown consists of an injury claim of $12,400, property claim of $12,400, and a vehicle claim of $43,400. Additionally, the insured reported capital gains of $51,500 and capital losses of $52,100 in relation to the incident. Property damage was confirmed, and the insured's umbrella limit is set at $5,000,000.""",Y
516959,"""Hey there, folks! Just got the details on a multi-vehicle collision that happened in Columbus, NY. It was a rear collision involving 3 vehicles, resulting in major damage. The insured, a 43-year-old male with a PhD, was driving a 2015 Jeep Wrangler when the incident occurred on January 20, 2015.

Seems like the insured's craft-repair skills didn't quite come in handy this time while playing basketball, as his wife was also in the car. Two bodily injuries reported and one witness present at the scene. Surprisingly, no police report available despite the authorities being contacted.

With a policy CSL of 100/300 and an annual premium of $1,508.12, the total claim amount sums up to $60,750. Injury claim at $13,500, property claim at $6,750, and vehicle claim at $40,500. Looks like it's going to be quite a process sorting through this one. Stay tuned for more updates!""",Y
984456,"Narrative (Technical Investigation Style):

Data indicates a multi-vehicle collision incident on January 24, 2015, in Arlington, SC at 2889 Weaver St. The insured, a 30-year-old female college graduate employed as an adm-clerical worker, was involved in a front collision with major damage to her 2015 Volkswagen Passat. The collision involved three vehicles and two witnesses were present.

The insured, who has been a customer for 66 months, reported no bodily injuries but filed claims for vehicle damage amounting to $41,720, property damage of $11,920, and total medical expenses of $11,920. The total claim amount is $65,560.

Authorities contacted were fire services. Police report is available. The policy details include CSL of 500/1000 with a deductible of $500 and an annual premium of $484.67.

Additionally, the insured's hobbies include paintball, and she is listed as the wife on the policy. Despite capital losses exceeding gains ($21,100 gain vs. $60,800 loss), the insured is covered up to the policy's umbrella limit of zero for this claim situation.",Y
801331,"""Hey there! So, we've got a story for you. Picture this – a 50-year-old woman, high school educated, job as a handler-cleaner, loves playing basketball. She's been a customer for a year and one month when on January 4th, 2015, she got into a bit of a fender bender in Arlington, NY. It was a multi-vehicle collision, rear-ended her Mercedes C300 causing minor damage. Thankfully, only 1 injury reported but property damage to deal with.

Police were called to the scene of the incident where three vehicles were involved, and three witnesses saw it all go down. Unfortunately, no police report was available at the time. The claim amount came up to $70,290 with specific breakdowns for injury, property, and vehicle claims totaling $44,730.

The lady's policy had coverage limits at 500/1000 with a $1000 deductible and an annual premium of $1561.41. No umbrella limit applied here. Capital gains of $21,200 sweetened the deal amidst this chaos.

Looks like this was quite the eventful day for our basketball-loving protagonist!""",N
786103,"""Hey there! So, check this out – back in 2015 on January 17th, this super cool 37-year-old lady with a JD education level (fancy, right?) got into a bit of a pickle. She was just chilling in Columbus, SC when her 2003 Suburu Forrestor got rear-ended in a single vehicle collision – total loss situation. Two people got hurt, ambulance had to be called, and the cops showed up to file a report. But get this, no witnesses around to give their two cents.

Now, get ready for the numbers game - the total claim amount hit $45,000! Broken down into $5,000 for injuries, $5,000 for property damage, and a whopping $35,000 for the vehicle itself. The policy had a CSL of 100/300 with a deductible of $500 and an annual premium of $1457.21 – not too shabby. Plus, guess what? The gal was into hiking as a hobby. Talk about adding some adventure to an already eventful day!

And get this - even with all the drama, she still managed to have some capital gains of $46,300 with no losses in sight. It's like life said 'Hey, here's a bump in the road but also some good vibes coming your way.' Stay strong out there!""",N
684193,"""Hey there! So, here's the scoop on this claim situation. We had a multi-vehicle collision down in Riverwood on Sky Street. The insured, a 39-year-old female with a JD education level, was rear-ended in her 2007 Suburu Impreza. Total loss situation, unfortunately. There were 3 vehicles involved in the mess, resulting in 2 bodily injuries and 1 witness to the chaos. Property damage reported too.

The incident occurred at night around 9 pm when things tend to get a bit crazy on the roads. The authorities contacted were the fire department. The insured was just peacefully sleeping when all this went down - talk about a rude awakening!

The claim amount totaled $61,800 - broken down into injury, property, and vehicle claims. Deductible set at $1,000 with an annual premium of $1,128.71. No umbrella limit involved here.

It's quite a hefty claim with some capital loss thrown into the mix as well. But we're on it and will make sure everything gets sorted out for our client.""",N
247505,"""Good day, the insured individual is a 46-year-old female with an MD level of education, employed in the transport-moving industry. On February 14, 2015, she was involved in a multi-vehicle front collision in Columbus, NY. The incident occurred at 11 AM on Best Ridge street involving her 2001 Jeep Wrangler and two other vehicles. There were no bodily injuries reported, no witnesses present, and unfortunately, the police report is not available.

The collision resulted in major damage to her vehicle with property damage sustained. The insured has a policy CSL of 100/300 with a $500 deductible and an annual premium of $1358.2. The total claim amount stands at $64,570 broken down into $5,870 for injury claim, $11,740 for property claim, and $46,960 for vehicle claim. Additionally, there is a capital gain of $52,900 with no capital loss recorded.

Despite the unfortunate event, we are here to assist in processing the insurance claim promptly and efficiently to ensure the insured's peace of mind during this challenging time.""",N
259792,"1. **Informative and Professional Style:**
   
   Insurance Claim Report
   
   Date: 01/07/2015
   
   Policy Number: ########
   
   Insured Details:
   - Name: [REDACTED]
   - Age: 61
   - Sex: Female
   - Education Level: High School
   - Occupation: Admin-Clerical
   - Hobbies: Reading
   - Relationship Status: Unmarried
   - ZIP Code: 441967
   
   Incident Details:
   - Type: Single Vehicle Collision
   - Date/Time: 01/07/2015, 3:00 AM
   - Location: 5812 Weaver Ave, Springfield, VA
   - Collision Type: Rear Collision
   - Severity: Minor Damage
   - Police Report Available: Yes
   - Authorities Contacted: Other
   
2. **Concise and Bullet-Point Style:**
   
   Claim Summary:
   - Insured's vehicle (2007 Suburu Forrestor) involved in single-vehicle rear collision in Springfield, VA.
   - Minor damage reported with no injuries to the insured.
   - Police report available; property damage confirmed.
   
3. **Empathetic and Detailed Style:** 
   
   It must have been quite a shock for Ms. [REDACTED] to experience a rear-end collision on that early January morning. As an unmarried reader who values her quiet hobby of reading,",N
185124,"**Formal and Professional Style:**

On February 2, 2015, a multi-vehicle collision occurred at 7155 Apache Drive in Northbrook, SC. The insured party, a 37-year-old male with a JD education level and armed forces occupation, was involved in the accident. The incident involved three vehicles and resulted in total loss. There were two bodily injuries and one witness present at the scene. Police were contacted, and a police report is available. The insured's Audi A5, manufactured in 2005, sustained damages in a side collision. The total claim amount is $57,900, broken down into an injury claim of $17,370, property claim of $5,790, and vehicle claim of $34,740. The policy details include a CSL of 100/300, a deductible of $1,000, and an annual premium of $936.19. Additionally, the insured reported capital gains of $70,600 and capital losses of -$48,500.

---

**Casual and Conversational Style:**

Hey there! So here's the scoop - on a chilly morning back in February 2015 over in Northbrook, SC, there was this big ol' crash involving three cars on Apache Drive. This dude with a JD degree who works for the armed forces got caught up in it - poor guy! His sweet ride, an Audi A5 from way back in '05 got banged up real bad in a side collision",N
760700,"""Hello, this is Sarah, a claims adjuster here. I recently worked on a case involving a minor multi-vehicle collision in Northbrook, WV. The incident occurred at 1376 Pine St on January 12, 2015, around 2 AM. The insured party, a 46-year-old female with a JD education level, was driving her 2011 Volkswagen Jetta when a front collision took place involving three vehicles.

Unfortunately, the insured's vehicle sustained minor damage, resulting in bodily injuries to one person with no witnesses present. The authorities contacted were the Fire Department, and a police report was not available at the time of the claim filing. There was no property damage reported during the incident.

The insured had a policy with limits of 250/500 and a $500 deductible. Her annual premium was $1302.34 with no umbrella limit coverage. The total claim amount came to $57,860, broken down into an injury claim of $5,260, property claim of $10,520, and vehicle claim of $42,080. Due to the nature of the incident, there were no capital gains but a loss of $52,600.

Ensuring prompt and fair compensation for our policyholders is always our top priority. Rest assured that we are handling this claim with utmost care and diligence to provide the necessary support during this challenging time.""",N
362407,"This claim involves a 39-year-old male with a PhD in the transport-moving occupation who enjoys playing polo. On January 1, 2015, while driving his 1995 Chevrolet Silverado on the 3rd Highway in Northbrook, VA, he experienced a single-vehicle side collision resulting in minor damage. The fire department was contacted, and despite the late hour of 10 PM, one witness reported the incident. Unfortunately, no police report was available.

The collision caused bodily injuries to the insured, with one other vehicle involved. The policy details include coverage at 100/300 with a $500 deductible and an annual premium of $1264.99. The total claim amount is $37,800, broken down into $8,400 for injuries, $4,200 for property damage, and $25,200 for the vehicle claim.

It's notable that the insured has substantial capital gains at $67,800 and no capital losses recorded. Despite the unfortunate incident, it seems the insured has managed his finances well. It's crucial to ensure all parties involved are supported through this claims process effectively to address any physical and financial impacts from the collision.",N
389525,"""Good day, the incident in question occurred on February 22, 2015, involving a 37-year-old female policyholder with a background in tech-support and a notable education level of MD. It was a single-vehicle collision leading to a total loss due to a front collision of her 2000 Toyota Highlander in Northbend, NY. Thankfully, emergency services were promptly contacted, and the ambulance arrived at the scene.

The policyholder's vehicle was the only one involved in the accident, but unfortunately, she sustained bodily injuries necessitating medical attention. With three witnesses present and a police report available, the claim process should proceed smoothly for both parties.

Despite the challenging circumstances, it's essential to remain composed and focused on guiding the insured through this ordeal efficiently. The total claim amount of $63,300 reflects a breakdown between injury, property, and vehicle claims, with further details on capital gains and losses to be reviewed.

We aim to assist our policyholder during this distressing time and ensure that she receives the support and compensation she deserves. Rest assured that we are here to navigate this process together for a swift resolution.""",N
179538,"After conducting a detailed investigation into the incident, it was determined that on January 16, 2015, a female policyholder with 174 months as a customer and aged 33, experienced a multi-vehicle collision in Northbrook, WV. The insured, who is a college-educated individual working in farming-fishing, was unfortunately involved in a rear collision that led to a total loss of her 1995 Saab 93.

The collision occurred at 1916 Elm St around 2 PM and involved three vehicles in total. Despite the severity of the incident, there were no bodily injuries reported, but property damage was sustained. Thankfully, the authorities were promptly contacted, with an ambulance arriving at the scene.

One witness was present during the collision, and a police report is available to support the claim. The insured's policy details include coverage limits of 250/500 with a $2000 deductible. The annual premium for the policy is $1124.43 with no umbrella limit indicated.

The total claim amount filed sums up to $44,200, broken down into an injury claim of $8840, property claim of $4420, and vehicle claim of $30,940. It's evident that despite the material losses incurred, there were no capital gains or losses associated with this unfortunate event.

We are committed to processing this claim efficiently and ensuring that the policyholder receives the necessary support during this challenging time.",N
265437,"**Insurance Claim Narrative**

*Claimant Profile:*
- **Months as Customer:** 70
- **Age:** 28
- **Sex:** Male
- **Education Level:** High School
- **Occupation:** Machine Operator Inspector
- **Hobbies:** Yachting
- **Relationship:** Husband
- **ZIP Code:** 613587

*Incident Details:*
- **Incident Date:** January 28, 2015
- **Incident Type:** Multi-Vehicle Collision
- **Collision Type:** Side Collision
- **Incident Severity:** Minor Damage
- **Authorities Contacted:** Police
- **State:** WV
- **City:** Arlington
- **Location:** 8917 Cherokee Lane
- **Hour of the Day:** 14:00

*Vehicle Information:*
- **Make:** Toyota
- **Model:** Camry
- **Year:** 2006

*Policy Details:*
- **Policy CSL (Combined Single Limit):** $250,000/$500,000
- **Deductible:** $1,000
- **Annual Premium:** $1,319.81

*Claim Overview:*
The insured was involved in a multi-vehicle collision resulting in minor damage to his Toyota Camry. Fortunately, no property damage occurred, and there were no witnesses to the incident. Despite the minor injuries sustained by the insured, a police report is available to support the claim. The total claim",N
266247,"Casual and Conversational Style:

Alright, so here's the scoop on what went down. We've got this 32-year-old female customer who's been with us for a solid 89 months - that's almost 7 and a half years! She's an MD, working in tech-support, and loves herself some kayaking in her free time.

Now, on January 23rd, 2015, she had a bit of a mishap with her parked Audi A3 over in Northbrook, West Virginia. It was like super early in the morning at 5 am when this trivial damage incident happened. The poor thing must've been half-asleep!

The cops were called, one vehicle was involved (her Audi), and there were two witnesses to the whole thing. Luckily, nobody else got hurt except for the lady herself - she ended up with a minor injury. And get this - there was property damage but thankfully nothing major.

The total claim amount came to $100, with $10 for the injury claim, $20 for property, and $70 for the vehicle itself. Her policy details show coverage limits of 100/300 with a $2000 deductible and an annual premium of $1482.53.

Seems like a pretty straightforward case overall. Just one of those things that can happen to anyone, right? At least she's okay and covered by her insurance.",N
921851,"Wow, so here's the scoop on what went down – a 61-year-old lady, who's been a customer for 458 months (that's almost 38 years!), got into a bit of a fender-bender in Columbus, West Virginia. She was just cruising in her 2003 Volkswagen Passat when she had a minor collision right in the front. Thankfully, it was just her involved in the mishap, but it still caused some minor damage to her ride.

Now, get this – she's into some adrenaline-pumping hobbies like bungee jumping! Quite the daredevil, huh? And guess what she does for a living? She’s in protective services – talk about irony! When the incident happened at 6 PM on February 25, 2015, the only folks she called were the fire department. No police report was filed, and there was no property damage either.

Unfortunately, two people got injured in the crash, but there was only one witness around. The total claim amount adds up to $56,340 – with $6,260 each for injury and property claims and a whopping $43,820 for vehicle repairs. Her policy coverage limit stands at $100k per person and $300k per accident with a deductible of $1,000. Her annual premium is $1,328.18.

Looks like she also made some capital gains out of this ordeal - $53k! It's safe to say that this incident added a",N
488724,"Alright, buckle up for this one! We've got a 40-year-old female customer who's been with us for a whopping 239 months - talk about loyalty! She's a skydiving JD in sales and happens to be the proud owner of a Dodge Neon from 2003. Unfortunately, she was involved in a multi-vehicle collision of the rear-end variety over in Springfield, NC on February 11, 2015, at 8 PM. Total loss situation with three vehicles in the mix.

No bodily injuries or witnesses thankfully, and the police were contacted and a report is available. The total claim amount is $69,740, broken down into $6,340 for injuries, $6,340 for property damage, and a hefty $57,060 for the vehicle itself. The policy has a CSL of 100/300 with a deductible of $500 and an annual premium of $1,463.95.

It's quite the ordeal but rest assured we're here to support her through this process and ensure everything is handled smoothly. Let's get this claim processed promptly and get her back on the road as soon as possible!",N
192524,"""Good day, 

I am writing in regards to the insurance claim filed following a multi-vehicle collision involving a 38-year-old male with a PhD in Springfield, WV. The incident occurred on January 3rd, 2015, at 2272 Embaracadero Drive, resulting in a total loss due to a front collision of his 2003 Volkswagen Jetta.

The insured, who has been a loyal customer for 161 months, is involved in private household services and enjoys exercise as a hobby. With two bodily injuries reported and property damage, this was undoubtedly a distressing event. Two witnesses were present, and the police were contacted to document the incident.

The policyholder's coverage includes a 100/300 policy CSL with a $2000 deductible and an annual premium of $1133.85. The total claim amount is $60,480, comprising injury, property, and vehicle claims totaling $60,480.

We are dedicated to swiftly processing this claim to provide the necessary support during this challenging time. Rest assured that we are here to assist every step of the way.

Best regards,
Insurance Claims Department""",N
338070,"Narrative:

On January 30, 2015, a 61-year-old female, a high school graduate, and wife who has been a loyal customer for 446 months experienced a multi-vehicle collision in Hillsdale, NC. The incident occurred at 1 AM on 5341 5th Ave involving three vehicles.

Despite the rear collision being classified as minor damage, it resulted in two bodily injuries and required police assistance at the scene. Unfortunately, there was only one witness present, as the authorities were contacted but no official police report was made available.

The insured, whose occupation is in tech support, drives a 2005 Nissan Ultima covered under a policy with CSL limits of $500k/$1000 with a $1000 deductible. The annual premium stands at $1037.32 with no umbrella limit stated.

The total claim amount sums up to $80,880 distributed across injury claims ($6740), property claims ($13,480), and vehicle claims ($60,660). It's worth noting that there were no capital gains but a capital loss of -$15,700 incurred as part of this unfortunate incident.",N
865607,"""Hey there! So, here's the scoop on what went down. Our policyholder, a 61-year-old lady with a master's degree, was cruisin' in her 2009 Suburu Legacy when she had a bit of a mishap in Hillsdale. It was a single-vehicle front collision that ended up being a total loss - yikes! Thankfully, the fire department was contacted right away to assist at 7745 Washington Ridge around 10 in the morning.

Now, get this - there was only her car involved, but unfortunately, she did sustain some bodily injuries. The good news is that she had her annual premium all squared away at $1562.80 with solid coverage limits. The total claim amount came out to $49,390, covering everything from injuries to vehicle damage.

With two witnesses on the scene and a police report available, we're working on getting our dancing aficionado back on her feet ASAP. It's tough dealing with these unexpected bumps in the road, but we're here to help her through every step of the claims process.""",N
963285,"""Hey there! So, this incident went down on January 4th, 2015, when a 29-year-old gal, who's an MD by education and works in the armed forces, got into a bit of a fender-bender. She was chilling at 1275 4th Ridge in Riverwood when her Dodge RAM from 2009 decided to have a little chat with a front collision. Luckily, it was just some minor damage, and no one got hurt - zero bodily injuries. The ambulance crew showed up around noon, with three witnesses hanging around to see the show.

Now here's the kicker - the total claim amount adds up to $69,360. The breakdown? $11,560 for injuries, $11,560 for property damage, and a solid $46,240 for the vehicle mess. Plus, her policy has a CSL of 100/300 and a deductible of $1,000. Annual premium sits at $1,425.79.

Seems like quite the ordeal but hey, she's got it covered with that insurance policy! Stay safe out there on those roads!""",N
728491,"""Good day, valued policyholder. We have reviewed your claim data concerning a vehicle theft incident that occurred on January 20, 2015, in Springfield, NY. The minor damage to your 2011 Chevrolet Malibu at 4857 Weaver St. must have been a stressful experience. It's fortunate that no bodily injuries were reported during this unfortunate event.

With a witness on the scene and no property damage involved, we understand the impact this incident has had. Rest assured, our team is diligently processing your claim for $3,740 to cover the total damages incurred. The breakdown includes an injury claim of $680, property claim of $680, and a vehicle claim of $2,380.

Your policy details indicate a current CSL of 500/1000 and a deductible of $2,000. Your annual premium of $1,615.14 reflects your commitment to coverage and protection. We note your extensive months as a loyal customer for 233 months.

We appreciate your prompt reporting and cooperation throughout this process. If you require any further assistance or information, please do not hesitate to reach out. We are here to support you every step of the way.""",N
553436,"*Narrative - Personal Anecdotal Style:*

Hey there, folks! So, let me tell you about this wild insurance claim that came across my desk. Picture this: a 33-year-old dude with a PhD, who's into bungie-jumping (talk about living on the edge), had his Nissan Ultima involved in a ""trivial damage"" incident while parked in Hillsdale, NY. Now get this - no police report was available! Just one witness to the whole thing.

The poor guy, with a policy CSL of 250/500 and a $500 deductible, ended up with a total claim amount of $5,060. Broken down, it included $460 for injuries, $920 for property damage, and $3,680 for the vehicle itself. Yikes! And get this - his capital loss was a whopping -$48,700!

Can you believe the rollercoaster this guy must be on? From bungie-jumping thrills to insurance claim spills. Life sure is unpredictable, isn't it?",N
440616,"""Good day, the insured, a 48-year-old female with an MD education level and a background as a machine-op-inspct, experienced a challenging multi-vehicle collision on February 19, 2015. The incident, categorized as a total loss front collision involving her 2005 BMW X5 in Columbus, West Virginia, led to significant property damage but fortunately no bodily injuries. Despite the absence of witnesses, the police report is available as authorities were contacted promptly.

With three vehicles involved and a high annual premium of $1017.97 under a 500/1000 policy CSL with a $2000 deductible, the total claim amount sums up to $35,860. This includes an injury claim of $3260 and property damage claim of $6520, alongside a substantial vehicle claim of $26,080.

The insured's hobbies in chess may provide solace during this stressful time as we work diligently to process and address this claim efficiently.""",Y
463237,"""Hey there, folks! Just got the scoop on a wild one - a multi-vehicle collision in Columbus, NY, back in February 2015. A Ford Fusion involved in a front collision. Major damage, with 2 bodily injuries reported. One witness on the scene. Property damage: check. Total claim amount hitting $50,050. The insured, a 40-year-old male machine-op-inspct with an Associate degree, into cross-fit as a hobby and married. With 257 months as a customer, this husband ain't having a good day. Authorities contacted for an ambulance at 3 AM on Apache St. Now that's what I call a rocky start to the day! Stay safe out there, everyone.""",Y
753452,"Let me tell you about this young 27-year-old guy who's been a loyal customer for 85 months. He's a college-educated male, working in private household services, and enjoys dancing in his free time. Unfortunately, on February 2nd, 2015, he was involved in a minor rear-end collision while driving his trusty Toyota Camry in Northbend, NY.

The incident occurred around 2 PM on Best Ave, involving four vehicles in total. Thankfully, no one was injured, and no police report was filed. The fire department was contacted due to property damage, but there were no witnesses present at the scene.

His insurance policy with a coverage limit of $500k/$1M and a $2000 deductible helped cover the total claim amount of $59,070. This included $10,740 for injury claims, $5,370 for property damage claims, and $42,960 for vehicle damage claims. Despite experiencing a capital loss due to the incident, he was grateful for the support from his insurance company during this unexpected event.

It just goes to show that accidents can happen to anyone, even when you least expect it. It's a good reminder to always drive safely and have reliable insurance coverage in place for peace of mind.",N
920554,"Oh man, let me break down this claim for you. So, this dude, 30 years old, been a customer with us for like 133 months - that's over 11 years! He's just your average guy working an admin job, into board games as a hobby. One night in February 2015, he gets into a minor fender bender - front collision kinda deal. Called the fire department cause better safe than sorry, right?

So, this all goes down in Riverwood, South Carolina, around 7 pm on the 5th Lane. Three cars got tangled up in this mess, with two witnesses on the scene. Luckily, only one person got hurt in this whole thing. His Dodge Neon from 2007 took a hit, but hey, at least there wasn't any property damage.

Now when it comes to his insurance policy, he's got a CSL of 500/1000 and a $1000 deductible. Pays about $1231.01 per year for coverage. The total claim amount adds up to $28,440 - broken down into $3,160 for injuries and property each, and $22,120 for the vehicle.

Seems like his capital loss is more than his gains here. Tough break financially on top of the accident. We'll do our best to process this claim smoothly and get him sorted out without any more headaches.""",N
594783,"""Hello, my name is Sarah, and I work in tech-support. Let me tell you about the unfortunate incident that happened to me. Last year, on a chilly January morning in Springfield, Ohio, I was involved in a single-vehicle collision. It was a front collision that resulted in major damage to my trusty 1998 Honda Civic. The authorities were contacted, and the fire department responded promptly to the scene at 7393 Washington St.

Thankfully, I had only sustained minor injuries despite the severity of the accident. However, there were two other individuals who suffered bodily injuries. One kind witness came forward to provide their account of the collision.

The police report was readily available, documenting the incident that occurred at 7 AM on that fateful day. My education level being college, I understood the importance of following proper procedures after such an event. The property damage was evident, and I made sure to file a claim with my insurance company.

With a policy CSL of 250/500 and a deductible of $500, the total claim amount came up to $45,540. This included separate claims for injuries and property damage as well as vehicle damage.

Despite this setback, I remain grateful for my safety and for having insurance coverage to help me through this challenging time.""",Y
725330,"Narrative (Personal Anecdotal Style):

Hey there! So, let me tell you about this insurance claim that came across my desk recently. Picture this - a 34-year-old woman, a book lover who works in sales and holds a JD, had a little fender-bender in her 2012 Volkswagen Passat. Yep, she got rear-ended on January 16th at the stroke of midnight in Arlington, VA. Luckily, it was just minor damage, but still a hassle.

No injuries, no witnesses, and the cops were called. The fire department showed up too. The lady has been with our company for a whopping 169 months as a customer, so we've got to take good care of her.

Her policy coverage is solid - 100/300 with a $500 deductible and an annual premium of $1469.75. The total claim amount is $38,700, broken down into $7,740 for injury claims, $3,870 for property damage, and $27,090 for the vehicle itself.

Now here's the kicker - she's showing a capital loss of -$57,600. Ouch! But hey, that's why we're here to help her out in times like these. Just another day in the insurance world!",N
607259,"1. Narrative #1 (Formal and Technical):
On February 20, 2015, a male insured, aged 39 and holding a Masters degree, who works in tech-support and enjoys paintball as a hobby, experienced an incident involving his parked Nissan Pathfinder at 7928 Maple Ridge in Northbrook, SC. The incident, categorized as Trivial Damage, occurred at 6 AM with no other vehicles involved. Despite the minor severity, there were two reported bodily injuries, one witness present, and a police report available. The insured's policy details include a CSL of 250/500, a $500 deductible, and an annual premium of $1390.72. The total claim amount is $5830, broken down into $1060 for injury claim, $530 for property claim, and $4240 for vehicle claim. Additionally, the insured has reported capital gains of $83900 and a capital loss of -$52100.

2. Narrative #2 (Empathetic Storytelling):
It was a chilly morning on February 20th when tragedy struck for our insured tech-support worker who loves paintball. His trusted Nissan Pathfinder suffered damages while parked peacefully at 7928 Maple Ridge in Northbrook, SC. Despite the minor incident causing trivial damage, it led to two unfortunate bodily injuries. Imagine his distress! Luckily, there was a compassionate witness on the scene to support him through the ordeal. With a police report available, our insured now navigates the claims",N
